index,cluster,true_label,umap1,umap2
827,8,2,6.628913,4.654017
828,1,9,8.822212,10.038473
829,0,2,4.255585,9.5554905
830,0,2,3.0039375,9.494321
831,7,4,1.7525412,8.604401
832,6,2,6.4485917,9.397624
833,3,1,7.83302,10.7553835
834,2,1,5.114737,6.7222466
835,1,1,8.298285,10.046275
836,7,6,2.230584,7.08408
837,4,6,2.732511,8.864583
838,0,6,1.1427358,10.421498
839,4,5,2.7306664,6.919552
840,6,1,6.97753,8.589793
841,3,1,7.5178795,7.698874
842,0,7,3.6003203,9.40145
843,1,0,7.9538627,10.63844
844,0,4,2.620121,10.381545
845,2,3,5.3362103,7.606789
846,1,3,10.200589,9.760442
847,6,7,5.7548285,9.567533
848,1,1,9.082923,9.488183
849,0,2,1.3109008,9.152492
850,2,3,3.324896,6.5485744
851,4,5,3.2502205,6.264519
852,4,5,5.122025,5.1773176
853,2,5,5.821323,6.8729963
854,4,6,3.7204523,6.190559
855,1,1,9.240626,9.62124
856,0,4,1.5668334,9.511765
857,6,3,6.062628,9.124867
858,4,7,3.011303,6.1011214
859,9,8,8.748911,7.683992
860,6,8,8.653664,7.8862543
861,2,3,3.962678,8.641742
862,6,6,7.883087,8.334378
863,7,6,1.307936,7.9228587
864,7,2,3.2182121,8.360784
865,4,3,3.0419056,7.4055185
866,9,0,7.703468,7.3729143
867,3,9,7.1011133,7.7037873
868,9,4,8.175183,6.1311927
869,4,3,2.9985929,6.5994782
870,9,8,7.832009,6.251845
871,7,0,1.9374104,8.050742
872,6,0,8.393901,8.820439
873,2,1,4.6383414,9.121081
874,3,1,5.9365325,7.0559535
875,3,5,5.3397903,5.8755565
876,6,4,5.987823,8.03916
877,6,9,7.3997693,9.050791
878,7,3,1.6512975,6.327943
879,3,1,5.4748244,4.977164
880,1,8,9.991031,9.459181
881,1,9,8.680472,10.153374
882,4,3,2.6849704,6.4412894
883,2,9,6.367921,7.9994082
884,6,9,6.9842854,9.974576
885,3,2,5.099238,4.546451
886,3,9,7.2166495,7.2703395
887,8,4,3.850858,8.922919
888,2,8,3.9339294,6.5667586
889,8,2,7.0614643,4.6193323
890,6,9,7.9684653,9.035558
891,9,8,8.7873,7.664183
892,9,8,8.653001,7.6060905
893,1,1,9.498563,9.058107
894,4,5,3.164121,6.885111
895,2,3,4.2261057,6.885771
896,0,6,1.8995297,10.352249
897,4,8,8.641243,9.651472
898,8,7,6.0928745,5.4043484
899,0,6,1.8416933,9.915185
900,6,9,7.706259,9.644629
901,6,8,7.9425864,8.958179
902,9,0,8.687668,6.8658223
903,7,6,1.0256237,8.970625
904,2,4,5.229135,8.10093
905,9,0,8.284471,7.178322
906,9,0,8.81269,6.9076896
907,0,2,2.2746139,9.602072
908,5,5,2.8023293,4.91363
909,9,8,8.979881,7.5292373
910,0,2,2.674174,9.526575
911,8,0,4.982854,5.293082
912,6,2,3.7338488,8.268318
913,4,7,5.2978973,5.1985564
914,7,6,0.77341646,8.718083
915,2,9,5.9994335,7.6511683
916,0,7,4.3174963,9.782183
917,1,1,9.240582,9.551548
918,5,5,3.6139698,5.6108394
919,5,5,3.414255,9.32563
920,0,6,1.8235153,9.59474
921,7,6,1.8782539,6.9826193
922,4,3,3.7322364,5.594054
923,2,6,4.000225,9.261966
924,0,2,2.0858462,9.582601
925,6,4,6.4997697,10.142045
926,2,7,5.5275545,8.160219
927,9,0,8.217761,9.397639
928,8,5,5.4244285,5.4485044
929,3,6,5.161132,4.9156733
930,0,4,5.3071327,10.47792
931,7,6,1.161033,7.495868
932,7,5,3.8640735,6.7232447
933,8,2,2.9126496,9.555473
934,2,4,4.9303565,8.8736315
935,3,6,4.437484,4.529614
936,2,1,5.708717,7.4739833
937,0,6,1.4518267,10.243954
938,9,0,8.701213,5.594274
939,0,4,1.4481932,10.039509
940,6,0,6.8873696,8.722463
941,2,3,5.076668,7.798907
942,6,1,6.7526627,10.04536
943,9,8,8.913265,6.599998
944,2,5,3.778112,9.201331
945,0,4,2.5994895,10.277697
946,0,4,3.1026633,9.8208065
947,1,1,9.646126,9.24161
948,4,7,2.7917302,6.2663856
949,7,3,1.2231208,7.724378
950,6,9,7.274769,9.571232
951,0,4,2.6078784,8.863501
952,7,7,4.8136573,8.367818
953,1,9,9.480657,9.750112
954,2,7,5.0661945,9.212852
955,7,3,1.1160823,7.763371
956,0,7,3.574958,9.624015
957,8,2,5.090864,5.0085807
958,1,8,10.016078,10.022389
959,6,4,4.836999,9.839927
960,0,6,1.6848074,10.646356
961,0,6,1.4203907,10.418148
962,3,1,6.274794,4.3084974
963,5,2,4.110522,4.697918
964,6,9,7.498659,8.636203
965,9,0,6.817774,8.5281
966,0,4,2.1299293,10.346202
967,9,8,8.840229,6.8167944
968,2,7,3.7841346,10.216122
969,2,3,5.053949,6.6000557
970,2,9,6.087636,8.22612
971,9,8,8.066837,7.349232
972,4,7,3.08234,6.650596
973,6,7,5.929163,8.979762
974,9,0,8.836025,7.5310874
975,0,2,2.4168558,10.82885
976,6,4,4.7103877,10.06461
977,3,1,6.158731,5.457021
978,3,1,7.0214496,8.042775
979,0,4,1.2808917,10.0840435
980,3,1,6.211315,7.2314906
981,6,5,6.1916924,9.6792
982,8,4,6.439048,5.344872
983,9,0,8.683118,6.9449167
984,5,5,3.3547108,5.0753293
985,7,6,0.7105256,7.699568
986,7,2,0.62900174,8.9402075
987,9,8,8.6073475,7.4589024
988,5,5,2.8940504,5.170386
989,8,0,5.954389,5.5915318
990,0,2,2.6128027,9.69511
991,8,1,5.6757455,4.5677023
992,4,3,3.1624677,7.1034775
993,5,5,3.2688675,4.8009458
994,0,7,2.260563,8.867466
995,4,3,7.7324424,11.040064
996,5,5,2.142613,4.766899
997,3,1,6.573584,7.255358
998,5,3,4.231422,4.9447665
999,5,5,2.3759663,4.750741
1000,6,9,7.356042,8.480121
1001,7,4,2.659543,7.5934587
1002,2,3,4.027092,7.468844
1003,0,2,1.8282139,9.166195
1004,4,4,3.2029219,5.1879015
1005,0,4,2.3433237,9.959117
1006,6,1,6.5086884,9.33378
1007,8,4,3.6862922,8.578235
1008,2,2,6.573787,10.021716
1009,8,2,7.7331977,4.4448957
1010,4,3,2.9638727,7.0189643
1011,9,8,9.131985,6.21843
1012,2,0,2.8410456,7.7460856
1013,7,6,2.0336013,7.5455832
1014,3,8,6.8245296,8.553473
1015,5,5,3.544107,4.8739443
1016,0,6,0.8044398,9.576007
1017,7,6,4.5152946,4.6804543
1018,0,4,2.7914836,9.678134
1019,0,7,2.7331212,9.135889
1020,5,1,2.5556056,4.4937067
1021,1,1,9.672566,9.9141245
1022,4,4,3.712694,6.5477443
1023,0,6,3.8140962,10.295452
1024,0,2,1.6638284,10.432704
1025,5,3,1.8318173,5.8521123
1026,1,9,7.6904135,10.8014555
1027,7,6,1.7244576,6.5551105
1028,1,9,9.24357,8.949635
1029,6,1,7.325333,8.880558
1030,6,3,6.4223886,9.190471
1031,7,6,1.8320307,7.1140237
1032,9,8,9.504027,7.9384894
1033,0,5,1.9816554,9.705781
1034,9,9,7.4791675,7.9567285
1035,7,6,0.98160756,8.175058
1036,3,8,6.266416,6.392873
1037,2,1,7.492558,9.006097
1038,0,6,1.3009149,10.293217
1039,7,0,1.4052156,7.5993657
1040,3,2,4.445997,6.1352887
1041,1,3,2.0990515,8.4036875
1042,7,7,4.0764136,9.312472
1043,6,9,7.8169036,9.696366
1044,9,0,9.240142,6.817435
1045,1,9,9.9003725,9.675487
1046,4,7,2.5095856,6.7729106
1047,7,6,0.95689124,8.026451
1048,7,3,0.7529356,9.156372
1049,3,9,6.6583285,6.6691437
1050,0,2,3.8053176,9.981621
1051,0,6,0.83072627,9.741809
1052,1,1,9.143913,10.147748
1053,7,6,2.3787873,7.753073
1054,2,7,6.2036924,8.275674
1055,0,3,1.943328,10.882978
1056,9,8,9.019229,7.008991
1057,7,3,0.8945509,7.514874
1058,9,8,7.6438427,6.8783274
1059,6,3,6.0094986,9.791188
1060,9,8,9.133053,6.9251766
1061,0,5,3.6820476,9.67267
1062,1,9,8.371734,5.0908046
1063,7,6,0.724091,7.8990145
1064,1,1,10.216018,9.706796
1065,4,2,5.054806,4.9739137
1066,5,5,3.6843185,5.314594
1067,5,2,2.55488,5.028126
1068,0,1,3.9410574,10.3543825
1069,0,4,2.6778228,9.714843
1070,7,3,0.9300701,9.609152
1071,4,7,3.4052796,9.215548
1072,5,5,2.3457427,4.6930714
1073,6,9,6.744346,9.9416485
1074,5,3,2.2975576,6.000938
1075,6,9,7.020215,9.014279
1076,5,3,3.2275722,4.638803
1077,8,2,5.9140596,4.9357667
1078,2,9,5.809939,9.449138
1079,3,1,5.6657004,8.078318
1080,3,8,7.264954,6.9409156
1081,0,5,3.43324,9.806739
1082,1,9,8.483126,5.3136578
1083,0,7,3.5126362,9.322011
1084,5,2,3.3274872,4.9295697
1085,2,6,5.3841147,8.511379
1086,7,0,1.2587457,8.781052
1087,3,8,7.716257,6.021815
1088,4,5,4.8363657,5.7723136
1089,6,7,6.707046,8.767229
1090,2,1,8.347527,9.142626
1091,0,5,3.560486,8.589252
1092,6,8,8.421752,8.056092
1093,4,5,2.0970433,5.911331
1094,2,7,5.34915,6.1519184
1095,6,1,7.3443475,9.280802
1096,4,5,3.232871,6.099023
1097,6,0,4.728322,9.717062
1098,5,3,2.894751,5.558968
1099,3,9,6.3080745,4.9373775
1100,4,3,2.6929517,6.96451
1101,4,6,3.6282544,5.2266655
1102,6,9,7.7909756,10.514795
1103,8,1,6.483309,6.374031
1104,6,3,6.71934,9.587973
1105,1,9,7.483657,8.86789
1106,8,8,8.013278,4.6031384
1107,0,2,2.060932,9.3523
1108,0,2,2.9868534,9.700576
1109,4,3,2.749111,6.5934515
1110,3,2,5.460799,6.2193856
1111,4,5,3.815987,7.42678
1112,2,9,6.4091825,6.865895
1113,4,7,3.9330287,5.954404
1114,6,9,7.8221292,9.487911
1115,3,9,6.795393,7.2114983
1116,9,8,9.186892,6.584259
1117,1,9,9.236316,9.56439
1118,8,7,5.152994,6.951836
1119,3,0,6.852771,5.834351
1120,2,3,5.026613,7.5318336
1121,0,3,1.336682,10.086103
1122,2,2,4.1200194,6.3747435
1123,0,0,4.0441628,10.671079
1124,7,3,2.2081022,7.4062686
1125,4,7,3.7283776,8.071139
1126,7,6,0.8847977,7.3439674
1127,4,3,3.8440912,7.1322665
1128,2,3,4.0314193,7.09203
1129,0,2,2.5497172,9.9956665
1130,9,0,7.3088746,7.961281
1131,8,6,5.788954,5.236231
1132,0,6,1.1443874,9.961916
1133,2,5,3.959863,6.2164907
1134,0,5,2.5321753,10.039591
1135,4,7,4.163878,7.4939737
1136,7,5,2.3778493,7.0597067
1137,3,9,6.243075,4.103088
1138,3,8,6.3261814,7.794712
1139,5,2,4.6087947,5.187105
1140,2,9,6.286982,8.231056
1141,3,8,5.105296,4.6846943
1142,9,0,8.383921,7.617518
1143,7,4,2.0552442,6.3766966
1144,8,0,6.9022765,5.7511377
1145,8,1,6.175005,4.9532003
1146,2,2,3.73794,9.125862
1147,2,0,4.737747,9.099672
1148,0,4,1.5507103,10.451537
1149,0,7,3.8115394,9.333247
1150,4,3,3.6948113,6.6374884
1151,3,8,6.8289075,6.999209
1152,5,5,2.4861348,4.267495
1153,1,1,9.76201,9.792306
1154,7,6,2.1647294,7.6431603
1155,7,6,0.98344105,7.4869003
1156,8,5,5.209746,5.929628
1157,1,5,9.986604,9.766542
1158,6,4,6.778304,9.901817
1159,0,6,1.4652334,8.865103
1160,5,3,2.2447343,5.5043993
1161,7,6,0.80495375,7.651125
1162,9,8,9.101491,6.684551
1163,0,2,3.3738697,10.090324
1164,7,3,1.4906985,6.4714637
1165,4,7,3.0014994,7.7501183
1166,9,0,9.030613,6.7565417
1167,8,7,4.9557023,5.2356668
1168,8,0,6.361664,4.701146
1169,6,4,8.857547,7.723676
1170,2,1,5.097693,7.748451
1171,8,9,9.681881,9.0110235
1172,4,5,3.6556866,6.5868974
1173,4,7,3.685766,8.542338
1174,7,8,1.5499067,6.1943626
1175,4,6,2.2783854,7.051865
1176,5,6,3.8341117,4.4587336
1177,9,8,7.538736,7.3937516
1178,8,0,8.156962,4.5207143
1179,0,7,4.1403656,9.172068
1180,8,2,5.0950394,5.2915
1181,9,8,8.615155,6.352129
1182,4,4,3.5075185,7.6644826
1183,2,8,6.3157,7.2320104
1184,0,2,1.7956694,10.042369
1185,0,0,8.567046,7.311517
1186,1,9,9.378554,9.919691
1187,0,0,3.0202112,10.59317
1188,8,0,6.358886,4.936213
1189,5,2,3.7945266,5.1638393
1190,6,9,7.670939,9.669806
1191,0,6,1.7393568,9.157342
1192,0,6,1.6065766,9.739644
1193,4,5,4.3153477,8.7445
1194,7,6,1.929014,7.9492507
1195,2,0,6.119152,7.797712
1196,7,3,2.5684447,7.500013
1197,6,7,5.953991,9.217389
1198,2,5,3.887731,5.492781
1199,5,5,2.7042494,4.3203435
1200,0,7,1.649588,10.013472
1201,6,9,7.263088,8.531861
1202,4,3,3.1795352,6.4591055
1203,0,4,0.93640655,10.53769
1204,2,5,4.1310043,7.801152
1205,9,0,9.119503,6.6761327
1206,2,5,3.8373413,9.233593
1207,0,2,1.7986487,10.159095
1208,4,3,5.784317,5.8032255
1209,0,2,1.0789822,10.710988
1210,0,6,1.5851356,9.47721
1211,8,0,6.322668,5.0710187
1212,7,4,0.8003074,7.4244967
1213,6,9,6.6873145,8.80473
1214,8,0,7.247397,4.5185556
1215,2,7,8.728592,8.950907
1216,7,0,3.6256256,7.752564
1217,1,9,9.216082,10.304076
1218,4,7,3.603531,8.37845
1219,8,2,5.146606,4.7944813
1220,7,6,1.7483789,6.6671276
1221,9,4,7.5451503,8.172466
1222,7,6,2.3382244,7.254603
1223,6,9,7.716637,10.168178
1224,4,5,3.1390545,8.37167
1225,0,4,1.3197222,9.514147
1226,4,7,4.412574,8.668115
1227,6,0,6.16924,8.785462
1228,0,6,1.6331575,10.339111
1229,9,8,8.402543,6.7699685
1230,9,8,7.378102,6.8326344
1231,8,9,6.6767316,6.0887213
1232,1,9,9.903122,9.850223
1233,2,9,4.8282495,8.652604
1234,1,0,7.77187,10.808003
1235,2,9,7.13251,7.4030957
1236,9,8,8.1642275,7.8734875
1237,7,6,1.4821594,7.301938
1238,0,4,4.0077295,10.523895
1239,0,8,3.1385436,10.834514
1240,1,1,9.788118,9.735825
1241,6,9,7.409629,8.26254
1242,3,1,7.79371,11.140317
1243,8,0,8.056799,4.459424
1244,4,5,3.2951899,6.886956
1245,7,8,1.5027341,6.570051
1246,7,6,1.1862103,7.5773
1247,6,9,7.852982,9.270292
1248,7,6,3.632975,4.6673193
1249,8,0,7.7321053,4.543867
1250,3,8,7.3741317,6.6318593
1251,1,1,8.933588,9.911961
1252,8,3,7.079398,4.482058
1253,9,9,7.2141237,6.752865
1254,8,4,5.807434,6.0503354
1255,6,8,7.6330605,8.161735
1256,7,4,1.9105573,7.830391
1257,8,3,5.923314,5.612688
1258,0,2,2.8914711,8.530608
1259,2,6,2.7414184,8.002282
1260,9,0,8.36379,8.344181
1261,3,8,8.248049,6.0086474
1262,2,9,5.8999186,6.1472335
1263,2,9,6.672755,6.151958
1264,9,4,5.5508137,9.962886
1265,7,3,3.2148848,7.107008
1266,2,0,4.794968,6.9170504
1267,3,2,3.6379414,6.721274
1268,0,4,5.4771347,10.222257
1269,0,4,1.4526863,10.73253
1270,7,0,7.568394,5.9540915
1271,6,3,6.6874237,9.102466
1272,4,5,3.1640308,7.2415204
1273,7,7,1.537841,7.3660254
1274,4,5,3.0386646,7.7338705
1275,0,7,3.8870707,10.192348
1276,8,7,3.6485908,9.365974
1277,6,9,7.631818,8.778679
1278,0,0,5.011548,9.725277
1279,6,9,6.8772745,9.583921
1280,1,5,10.137932,9.813185
1281,8,3,5.0501437,5.7016296
1282,9,8,3.8982916,7.8764787
1283,7,2,1.4218996,6.940883
1284,8,4,2.3708875,6.9906754
1285,4,2,4.9535327,8.156266
1286,9,3,8.684014,8.091618
1287,1,1,10.545432,9.661684
1288,0,2,2.1043453,8.953856
1289,6,8,7.5411253,8.153294
1290,7,9,5.2527595,9.731754
1291,0,2,2.7790172,10.056493
1292,9,8,8.82605,8.57651
1293,5,1,5.3560004,4.3841405
1294,2,4,2.2763534,7.9729977
1295,4,2,6.3138666,8.735322
1296,8,0,7.898663,4.8217807
1297,2,4,3.9249284,6.1726785
1298,9,5,8.233482,6.139921
1299,0,4,1.8377848,11.195381
1300,2,8,6.1305156,8.766128
1301,1,1,9.275432,9.821073
1302,2,7,4.2167706,9.392579
1303,7,4,1.1127502,7.565132
1304,2,1,4.6894646,8.94002
1305,1,1,9.549383,9.056818
1306,9,0,8.414347,7.4626274
1307,4,2,2.9545674,9.820177
1308,2,7,4.0603495,9.263198
1309,4,7,3.2009556,7.0335197
1310,2,4,3.773124,9.793996
1311,9,4,5.7790327,9.867784
1312,4,4,2.5631042,6.765662
1313,0,4,1.3561771,9.964338
1314,6,8,8.851093,8.127756
1315,0,4,1.3977504,8.877446
1316,4,3,3.7434874,6.8244886
1317,7,6,1.371445,7.6617637
1318,3,6,3.8663208,4.4370146
1319,9,0,8.197124,4.603497
1320,1,1,10.139973,10.017052
1321,4,3,2.8163078,7.581547
1322,1,9,7.7443132,11.134737
1323,9,8,9.14214,6.8559895
1324,0,4,2.2944152,10.009287
1325,6,8,6.412722,8.78706
1326,6,9,5.948473,9.60754
1327,7,6,1.5061363,7.9759007
1328,3,2,5.176732,5.083161
1329,0,0,5.232934,9.359472
1330,4,5,3.10186,6.42912
1331,4,5,2.6415396,8.544657
1332,6,9,7.4557934,9.406636
1333,0,4,1.4323105,10.209673
1334,0,2,1.4748096,9.058961
1335,9,0,8.892588,5.684278
1336,6,8,8.569414,7.902008
1337,2,8,7.1961627,7.3275595
1338,9,0,9.120089,6.5479293
1339,0,4,1.7536705,10.555248
1340,8,0,7.170596,5.1664815
1341,7,7,1.4400734,6.925922
1342,8,6,6.2482777,5.04903
1343,6,9,8.371347,9.052774
1344,2,5,4.107667,5.501998
1345,1,3,9.986556,9.629384
1346,2,5,4.449271,8.265531
1347,0,4,2.2076142,10.8329525
1348,0,4,2.3171268,10.766536
1349,8,4,4.752801,8.35666
1350,2,4,3.1209638,8.470811
1351,1,3,7.2591186,9.222586
1352,6,7,6.3019023,10.341075
1353,1,9,7.834215,10.690171
1354,8,2,5.237877,5.3207555
1355,2,5,3.857964,6.382544
1356,9,1,7.57737,7.680876
1357,1,8,9.168362,9.330249
1358,3,3,6.1128592,6.411477
1359,2,2,4.0975704,6.5424695
1360,7,6,1.060969,7.1650696
1361,6,9,7.579653,8.293442
1362,0,6,2.4185052,9.559516
1363,5,3,3.088632,5.038554
1364,1,1,9.156808,9.962687
1365,2,7,3.6489418,6.094319
1366,7,4,1.1766409,8.809959
1367,0,6,1.023569,9.352562
1368,1,3,8.495428,9.658837
1369,1,7,3.549136,9.142421
1370,2,8,7.41378,9.655377
1371,7,6,1.1792307,6.8161745
1372,8,2,7.3517957,4.305577
1373,7,4,1.1897229,8.014188
1374,7,6,1.6641425,8.878612
1375,9,8,8.473943,6.0982504
1376,8,0,7.717653,4.76051
1377,2,1,5.4002104,8.133962
1378,6,9,5.795646,9.759659
1379,0,9,4.534757,9.582967
1380,6,1,7.559502,8.920066
1381,8,0,5.778518,5.135392
1382,9,0,8.064009,6.8004403
1383,9,8,9.150206,7.898509
1384,6,9,7.526738,10.784621
1385,0,4,1.6064006,8.328709
1386,0,7,2.8324723,10.874024
1387,2,4,4.215415,6.681549
1388,6,4,4.3904834,11.039157
1389,3,1,6.097515,7.200075
1390,6,9,7.5999823,8.773957
1391,6,8,8.733097,8.217363
1392,9,8,8.371079,6.9759917
1393,7,6,1.8011771,8.397013
1394,1,1,9.412354,10.40279
1395,0,7,2.245962,9.586731
1396,0,4,1.093033,9.122516
1397,6,8,8.649047,8.391624
1398,9,8,8.547703,6.707786
1399,9,8,8.471317,7.4742765
1400,9,0,8.67117,5.464924
1401,5,5,2.4750938,4.8220296
1402,0,6,8.197541,6.1916604
1403,0,6,1.6833861,9.719865
1404,6,8,8.019164,8.245095
1405,7,3,1.1777042,7.8715706
1406,0,4,0.8834984,9.813927
1407,0,4,0.8174873,10.105359
1408,1,1,10.333374,9.803801
1409,0,2,2.8146882,9.9620905
1410,3,1,7.0875397,8.55855
1411,0,5,2.5000691,9.497879
1412,6,7,6.760174,9.777922
1413,6,1,8.039223,8.284647
1414,6,7,4.7767467,9.361016
1415,0,2,2.6626816,10.52433
1416,1,8,10.131036,9.686051
1417,2,5,7.953412,5.9780364
1418,1,9,9.588747,9.600737
1419,5,5,2.1769047,4.6115394
1420,2,6,4.6200867,6.7089148
1421,1,1,7.6961827,10.925487
1422,1,9,9.783643,9.519467
1423,3,5,10.099171,9.253892
1424,9,0,8.343457,5.586888
1425,0,4,1.3087941,10.672672
1426,2,3,4.9496274,6.453269
1427,3,3,5.63182,6.286033
1428,8,0,7.239401,4.1474175
1429,9,8,8.903748,6.2465396
1430,2,2,4.370288,10.3003845
1431,9,8,8.460529,7.6071978
1432,8,0,7.355145,6.342621
1433,9,9,8.043215,6.9664054
1434,8,0,6.5173535,5.78713
1435,0,4,2.4990385,9.9791355
1436,0,6,0.91208094,10.475159
1437,6,9,7.5152025,7.9585257
1438,0,2,3.1599815,10.575873
1439,9,8,8.866775,8.000691
1440,7,2,2.1321187,9.170293
1441,0,7,3.258977,9.65648
1442,2,7,5.5648136,7.898148
1443,7,2,2.1574218,6.3117023
1444,0,2,2.7780335,10.298231
1445,4,7,3.801357,7.0873566
1446,3,1,10.236364,9.628118
1447,7,6,1.456846,7.742363
1448,3,1,6.6477346,6.671972
1449,4,3,2.8394837,6.770638
1450,2,4,3.8257623,8.352948
1451,5,4,2.5930166,5.259118
1452,2,8,5.100361,9.564465
1453,7,6,1.1089214,8.1035185
1454,4,0,4.230844,7.0705776
1455,6,1,7.204467,8.654936
1456,4,9,3.832348,6.823457
1457,5,4,3.942141,5.109149
1458,5,2,2.8936062,4.5897813
1459,4,7,2.987915,8.648194
1460,5,5,2.7823894,4.37409
1461,6,3,6.330106,10.409675
1462,1,9,6.590366,6.5659037
1463,9,0,9.136369,8.020294
1464,1,1,10.241233,9.78434
1465,9,9,7.391773,7.5165534
1466,8,0,7.215061,4.8836093
1467,9,9,5.321686,9.519523
1468,3,8,5.0516677,4.7774935
1469,0,7,3.6165726,10.6534195
1470,2,0,5.5327563,8.05079
1471,7,4,1.3081675,7.784167
1472,1,9,9.840697,9.415624
1473,8,0,4.537203,9.603866
1474,1,5,7.9612794,6.293862
1475,3,2,4.290959,4.5186963
1476,6,1,6.7117276,8.484763
1477,8,0,6.777926,5.5402365
1478,0,2,4.5406947,9.9109535
1479,9,8,8.664159,7.601651
1480,3,8,7.5037,6.2351265
1481,6,0,8.174318,8.992713
1482,4,5,3.9084399,7.1301656
1483,4,7,3.607784,8.541629
1484,0,6,1.6646026,8.937413
1485,7,6,1.2504237,8.031088
1486,6,5,6.3326874,9.733148
1487,4,3,2.6868703,5.657244
1488,4,7,3.343189,8.064439
1489,1,7,10.161974,9.794426
1490,4,7,3.9428246,9.008346
1491,6,4,6.668398,9.864196
1492,3,2,6.2950735,7.540509
1493,8,0,7.548698,4.369964
1494,2,1,4.9187374,9.474904
1495,4,7,3.4394608,7.296198
1496,5,3,3.2079875,5.077913
1497,0,2,0.93055326,9.5137415
1498,6,7,5.29241,9.109703
1499,2,3,5.5712137,5.713497
1500,7,2,0.5946094,7.240621
1501,2,2,4.1639214,7.309334
1502,6,1,7.297733,8.748426
1503,4,5,3.6779883,6.655511
1504,9,9,7.497462,7.0241365
1505,2,9,5.946976,8.796252
1506,9,8,8.641319,7.445706
1507,9,0,8.712926,7.117168
1508,9,8,7.581982,6.810299
1509,9,4,9.059499,6.207128
1510,5,3,2.4162602,5.510576
1511,4,3,2.4752967,6.916989
1512,8,8,7.3440957,6.85757
1513,5,5,3.11638,9.087871
1514,8,0,7.6913753,5.246236
1515,2,8,6.087524,6.560048
1516,2,4,6.2110333,7.4481883
1517,1,5,10.22176,9.908865
1518,0,7,4.1429567,9.558065
1519,2,5,3.7850876,6.326297
1520,3,1,6.629031,7.279808
1521,2,5,3.3340063,9.333536
1522,8,0,6.980836,4.5280905
1523,0,2,4.0117264,9.825711
1524,8,0,7.8657002,4.538659
1525,7,5,2.165154,7.7738447
1526,0,4,1.9471453,9.717156
1527,8,2,5.377608,4.7682805
1528,1,3,10.172908,9.4127035
1529,7,6,1.4853513,7.263299
1530,8,2,1.1300815,6.72503
1531,4,6,2.55988,8.407227
1532,3,2,6.6051545,7.097795
1533,8,2,8.198538,4.497569
1534,4,3,3.1668015,6.9739404
1535,7,4,2.8129606,6.96469
1536,4,6,3.3799326,6.756565
1537,0,6,2.6107278,9.099208
1538,2,5,4.3120875,9.704885
1539,3,3,6.239238,7.3781767
1540,9,0,8.542553,5.4254246
1541,9,1,7.502586,7.1879506
1542,6,2,6.610747,9.342834
1543,6,7,5.336492,8.475731
1544,4,7,3.2743697,8.563508
1545,0,5,2.9089358,9.356607
1546,2,3,4.752017,6.6195884
1547,7,1,1.7806771,8.190171
1548,5,1,3.51156,5.299833
1549,6,7,5.6572275,9.319295
1550,0,6,1.5335903,10.318389
1551,1,1,9.570112,10.150954
1552,0,6,0.77186006,9.159617
1553,2,3,4.810089,6.6526804
1554,6,3,6.289704,8.174032
1555,4,3,2.3318903,7.400048
1556,2,3,3.870882,6.428921
1557,9,4,6.789442,9.485719
1558,9,8,9.136726,6.8336945
1559,3,1,6.5619807,7.3708305
1560,6,0,7.0263743,9.204315
1561,2,7,4.7305975,9.269124
1562,2,7,5.328124,9.102065
1563,7,6,0.7381815,7.356987
1564,8,8,7.331366,6.6530094
1565,1,1,9.133266,9.360811
1566,2,2,5.348913,7.211493
1567,2,5,4.6840234,7.193291
1568,4,3,3.8701115,7.2105446
1569,5,4,2.6742861,6.076632
1570,1,1,9.628816,9.289066
1571,7,1,3.989528,7.9604383
1572,9,9,7.7794456,8.600033
1573,7,3,1.5537118,6.886563
1574,3,1,6.5073934,7.076753
1575,0,4,2.4567156,9.246375
1576,6,2,6.4956155,9.955038
1577,0,7,4.045324,10.481849
1578,6,1,6.1662307,9.820835
1579,7,6,1.0695995,8.078565
1580,0,5,2.0683312,10.641273
1581,4,7,4.190726,8.208988
1582,0,7,2.424073,10.373425
1583,1,7,3.4090667,9.277109
1584,0,6,5.650668,9.876704
1585,0,6,1.4693049,10.548571
1586,2,1,8.169257,9.062978
1587,2,9,5.3252316,6.391708
1588,5,5,2.902735,4.520763
1589,8,0,5.656576,5.154864
1590,8,9,6.3819137,6.0553226
1591,7,5,2.2680137,7.688601
1592,2,7,3.8436236,8.748236
1593,8,0,5.9396887,4.8138537
1594,8,0,7.5094547,4.627876
1595,0,4,3.9526658,9.936559
1596,7,6,1.3368233,7.5479054
1597,8,8,6.934278,6.4967966
1598,2,0,7.51334,6.9212694
1599,9,1,7.753814,8.074379
1600,5,5,2.5387619,4.7212887
1601,9,0,8.975244,6.0207634
1602,9,9,7.6395664,8.8151865
1603,2,3,3.6833491,7.7930923
1604,3,1,6.057705,6.819602
1605,0,1,2.6844141,10.153487
1606,5,2,3.9975607,4.7787213
1607,6,0,7.9409103,7.139142
1608,7,3,1.1748523,8.59775
1609,0,2,3.1324525,10.311832
1610,8,9,7.6175394,4.214832
1611,8,1,6.6060677,6.4014397
1612,2,9,6.2534175,7.9410453
1613,2,6,8.447164,5.673415
1614,0,2,2.5846238,9.822377
1615,0,4,2.5665083,9.755528
1616,3,8,7.014424,5.5115757
1617,9,8,7.5225477,8.512741
1618,8,5,4.944563,5.2390356
1619,2,9,6.0312934,6.599819
